"Season","round","upset","u_teamid","f_teamid","u_games","u_sd_score","u_sd_fgm","u_sd_fga","u_sd_fga3","u_sd_ftm","u_sd_fta","u_sd_ast","u_sd_to","u_sd_stl","u_sd_blk","u_sd_pf","u_win_rate","u_sd_dr","u_sd_or","u_mean_score","u_mean_fgm","u_mean_fga","u_mean_fgm3","u_mean_fga3","u_mean_ftm","u_mean_fta","u_mean_or","u_mean_dr","u_mean_ast","u_mean_to","u_mean_stl","u_mean_blk","u_mean_pf","u_losses","u_mean_opp_rank_inlosses","u_wins","u_mean_opp_rank_inwins","u_worst_rank","u_best_rank","u_last_rank","u_mean_rank","u_sd_rank","u_teamname","u_seed","f_teamname","f_seed","f_losses","f_mean_opp_rank_inlosses","f_wins","f_mean_opp_rank_inwins","f_worst_rank","f_best_rank","f_last_rank","f_mean_rank","f_sd_rank","f_games","f_sd_score","f_sd_fgm","f_sd_fga","f_sd_fga3","f_sd_ftm","f_sd_fta","f_sd_ast","f_sd_to","f_sd_stl","f_sd_blk","f_sd_pf","f_win_rate","f_sd_dr","f_sd_or","f_mean_score","f_mean_fgm","f_mean_fga","f_mean_fgm3","f_mean_fga3","f_mean_ftm","f_mean_fta","f_mean_or","f_mean_dr","f_mean_ast","f_mean_to","f_mean_stl","f_mean_blk","f_mean_pf","f_ConfAbbrev","u_ConfAbbrev"
2005,3,1,1112,1329,33,13.74696936,5.487244161,8.147550292,4.482499641,6.490523395,6.80658104,4.220710123,3.483184715,2.872610997,1.953047347,3.571509739,0.818181818,4.025486984,4.438980227,79.66666667,29.12121212,61.84848485,6.848484848,17.03030303,14.57575758,18.72727273,13.72727273,23.27272727,16.57575758,14.84848485,8.242424242,3.575757576,16.45454545,6,42.84484799,27,94.30246139,67,8,10.48717949,16.67781394,10.71985691,"Arizona",3,"Oklahoma St",2,6,32.91739186,23,91.5859221,97.5,2,7.512820513,9.601240958,14.29675805,29,9.457970288,3.740669838,5.475426519,5.440452386,6.230783265,7.634830738,3.726486215,4.882359924,2.584054934,1.7134645,4.388183865,0.793103448,5.230876501,3.755127857,78.10344828,27.72413793,55.86206897,7.068965517,17.20689655,15.5862069,20.17241379,11.37931034,22.82758621,16.62068966,13.86206897,6.965517241,2.689655172,18.55172414,"big_twelve","pac_ten"
2005,4,0,1112,1228,33,13.74696936,5.487244161,8.147550292,4.482499641,6.490523395,6.80658104,4.220710123,3.483184715,2.872610997,1.953047347,3.571509739,0.818181818,4.025486984,4.438980227,79.66666667,29.12121212,61.84848485,6.848484848,17.03030303,14.57575758,18.72727273,13.72727273,23.27272727,16.57575758,14.84848485,8.242424242,3.575757576,16.45454545,6,42.84484799,27,94.30246139,67,8,10.48717949,16.67781394,10.71985691,"Arizona",3,"Illinois",1,1,44.89218419,32,108.8094155,31,1,1.282051282,3.582682733,5.531104926,33,11.62172078,6.205447265,7.676829562,4.608128523,5.539800893,7.669424734,5.250180372,4.491363767,3.21926022,2.077111923,3.666752754,0.96969697,5.141372591,4.081090912,77.42424242,28.15151515,57.60606061,8.696969697,21.78787879,12.42424242,17.15151515,10.96969697,23.39393939,18.57575758,11.12121212,7.636363636,3.424242424,15.51515152,"big_ten","pac_ten"
2006,2,0,1112,1437,31,8.702242944,3.908909041,6.649278399,5.988160362,5.50971771,7.112158301,5.432676918,3.802376167,3.905056,1.820433601,3.677598562,0.612903226,5.075134407,4.70232155,72.93548387,27.29032258,61.70967742,4.258064516,13.48387097,14.09677419,20.12903226,13.61290323,20.90322581,14.77419355,13.48387097,9.870967742,3.774193548,16.48387097,12,54.12455326,19,108.9834057,80,6,39.64705882,34.46183495,16.78728939,"Arizona",8,"Villanova",1,4,18.59476408,25,94.9455108,21,1,3.540540541,5.02859013,3.285945409,29,11.70017473,4.578542802,6.97638522,5.193307554,6.027645669,7.65979202,4.195352813,4.423125525,3.006151329,2.27537687,3.509312032,0.862068966,5.228050527,4.289694375,75.4137931,25.03448276,58.79310345,9.103448276,23.55172414,16.24137931,21.62068966,13.48275862,22.75862069,12.62068966,11.27586207,7.586206897,5.034482759,18.37931034,"big_east","pac_ten"
2008,1,0,1112,1452,32,10.42619994,4.282254268,6.135483129,4.796567153,6.268118898,7.036125102,3.686149972,4.345812779,2.338320324,2.153157846,3.902025942,0.5625,5.538355992,3.218989773,71.5625,24.71875,51.96875,6.59375,16.65625,15.53125,20.90625,8.34375,22.6875,15.34375,12.21875,5.625,3.59375,16.5,14,33.85470637,18,106.1344143,49.5,11.4,35.88095238,26.613243,7.831892129,"Arizona",10,"West Virginia",7,10,35.77639013,23,134.3373015,41,4.5,26.07142857,23.78215194,8.121899328,33,15.422153,6.571431512,7.323426504,4.377975179,6.198881864,7.119914453,5.426157187,3.84820895,3.574690069,2.355280978,3.993128568,0.696969697,4.337556217,3.601083591,74.6969697,26.39393939,58.15151515,7.272727273,20.33333333,14.63636364,21.54545455,11.96969697,23.75757576,15.45454545,10.93939394,7.181818182,5.121212121,19.15151515,"big_east","pac_ten"
2009,3,0,1112,1257,32,13.94560284,4.307602993,7.317400825,5.115500638,7.301955107,8.875482722,3.909768577,4.442168716,2.571360566,1.758619326,4.345928759,0.59375,5.048155204,4.298232007,72.1875,25.65625,54.0625,6.1875,15.65625,14.6875,20,11.09375,22.75,14.4375,12.59375,5.96875,3.0625,15.625,13,39.82256501,19,132.4630215,140,30,47.09756098,53.67265263,18.52742047,"Arizona",12,"Louisville",1,5,47.15783947,28,89.46977536,60.72727273,2,4.511111111,16.24156685,11.90808482,33,12.62175551,5.672067391,8.05073872,5.862050526,5.009271707,7.248954993,5.184293003,3.747221193,3.14516223,2.697852681,3.914086836,0.848484848,5.273935337,3.93724446,73.93939394,26.78787879,59.42424242,8.060606061,22.36363636,12.3030303,19.12121212,12.57575758,25.42424242,16.57575758,13.66666667,9.272727273,6.181818182,17.15151515,"big_east","pac_ten"
2009,1,1,1112,1428,32,13.94560284,4.307602993,7.317400825,5.115500638,7.301955107,8.875482722,3.909768577,4.442168716,2.571360566,1.758619326,4.345928759,0.59375,5.048155204,4.298232007,72.1875,25.65625,54.0625,6.1875,15.65625,14.6875,20,11.09375,22.75,14.4375,12.59375,5.96875,3.0625,15.625,13,39.82256501,19,132.4630215,140,30,47.09756098,53.67265263,18.52742047,"Arizona",12,"Utah",5,8,64.2377091,24,125.5269869,95,5,28.58139535,44.35615699,17.63104377,32,12.14026724,4.77898626,6.72613763,4.08268867,5.678109493,7.043356513,3.553734973,2.991924615,2.334653045,2.395392082,3.261301689,0.75,4.106323801,3.016085906,70.96875,24,50.28125,7.1875,19.09375,15.78125,20.0625,7.75,27.09375,13.375,13.625,5.03125,4.9375,18.59375,"mwc","pac_ten"
2011,3,1,1112,1181,34,11.05149186,3.962839868,5.768251665,5.06781111,5.980061941,6.772401265,3.972386864,3.627607551,2.443113936,1.390058925,4.780102103,0.794117647,4.839675598,3.568529508,76.52941176,25.41176471,54,7.941176471,19.88235294,17.76470588,23.79411765,10.41176471,24.17647059,14.08823529,12.85294118,5.029411765,2.647058824,18.61764706,7,55.69901801,27,132.0166419,74,8,21.96153846,26.70928128,14.67870706,"Arizona",5,"Duke",1,4,41.42520718,30,100.5886926,7,1,3.673076923,3.191859153,1.750448012,34,11.90859424,4.43651997,5.219342198,5.70337799,5.946583375,7.508343547,4.806041949,3.985266985,2.936038293,2.362813514,3.531372005,0.882352941,4.455063814,3.503499651,81.05882353,28.11764706,59.97058824,8,21.32352941,16.82352941,22.44117647,12.29411765,25.97058824,14.41176471,12.23529412,7.470588235,4.411764706,17.88235294,"acc","pac_ten"
2011,4,0,1112,1163,34,11.05149186,3.962839868,5.768251665,5.06781111,5.980061941,6.772401265,3.972386864,3.627607551,2.443113936,1.390058925,4.780102103,0.794117647,4.839675598,3.568529508,76.52941176,25.41176471,54,7.941176471,19.88235294,17.76470588,23.79411765,10.41176471,24.17647059,14.08823529,12.85294118,5.029411765,2.647058824,18.61764706,7,55.69901801,27,132.0166419,74,8,21.96153846,26.70928128,14.67870706,"Arizona",5,"Connecticut",3,9,22.67463069,26,104.950242,62,4,13.01923077,17.23721647,11.08430279,35,9.968184683,4.26338722,8.362883183,5.76646346,6.035608621,7.215529471,5.120727364,3.467011403,2.237195123,2.931429227,3.658074986,0.742857143,5.082512447,5.478759597,73.4,26,60.05714286,5.828571429,17.57142857,15.57142857,20.62857143,14.42857143,25.14285714,13.11428571,11.74285714,6.628571429,5.628571429,16.02857143,"big_east","pac_ten"
2011,2,1,1112,1400,34,11.05149186,3.962839868,5.768251665,5.06781111,5.980061941,6.772401265,3.972386864,3.627607551,2.443113936,1.390058925,4.780102103,0.794117647,4.839675598,3.568529508,76.52941176,25.41176471,54,7.941176471,19.88235294,17.76470588,23.79411765,10.41176471,24.17647059,14.08823529,12.85294118,5.029411765,2.647058824,18.61764706,7,55.69901801,27,132.0166419,74,8,21.96153846,26.70928128,14.67870706,"Arizona",5,"Texas",4,7,42.38785359,27,115.5061272,38.22727273,3,8.769230769,15.96853596,9.923802184,34,10.24655935,4.46695133,7.740959882,4.632770968,4.60111201,7.384584319,3.286660773,3.563030615,2.746574597,2.574556709,3.444621735,0.794117647,5.231196698,4.073412773,74.91176471,26.47058824,58.32352941,5.705882353,15.14705882,16.26470588,25.20588235,13.79411765,26.70588235,13.47058824,11.82352941,5.823529412,4.911764706,17.20588235,"big_twelve","pac_ten"
2013,3,0,1112,1326,32,9.726035478,3.364754461,6.291875842,3.95424945,4.669306089,6.427950559,3.785450713,3.929699775,2.7584182,2.1755144,3.178652332,0.78125,5.100502031,3.398143468,73.28125,25.03125,55.65625,7.65625,21.09375,15.5625,20.8125,11.53125,24.71875,13.84375,13.09375,6.9375,3.90625,16.34375,7,53.5455581,25,111.0431941,45.75,5.083333333,19.55737705,14.18634381,9.136703029,"Arizona",6,"Ohio St",2,7,15.33210484,26,119.2171199,23,3,7.163934426,12.46321761,5.124302833,33,10.90437082,4.537094585,6.063583549,5.838742081,5.095117984,5.904222937,4.734624237,3.353537255,2.583088942,2.284251087,4.359550644,0.787878788,4.639871668,4.11298756,69.3030303,25.09090909,55.27272727,6.03030303,17.18181818,13.09090909,18.87878788,10.66666667,24.81818182,13.33333333,10.60606061,6.787878788,4.303030303,15.54545455,"big_ten","pac_twelve"
2015,4,0,1112,1458,34,12.03830043,5.844082279,6.125907114,3.868608523,5.424329558,6.712852493,4.297845914,3.198289427,2.302443869,1.844198883,3.519363295,0.911764706,4.008458081,3.817587595,76.44117647,26.70588235,54.55882353,5.058823529,14.05882353,17.97058824,25.70588235,10.82352941,26.41176471,14.20588235,11.20588235,7.176470588,3.588235294,17.91176471,3,97.38610331,31,101.029055,12.16129032,4.209677419,4.209677419,7.430058211,2.495111743,"Arizona",2,"Wisconsin",1,3,62.00730385,31,91.6912876,6.350877193,2.838709677,3.580645161,4.615468125,0.875718068,34,10.76685347,4.706728979,5.615502479,4.857047363,6.521389461,8.334153257,4.026649195,2.51200327,2.654159618,2.2596594,2.938617425,0.911764706,5.375474112,3.466159294,71.88235294,25.29411765,52.73529412,6.970588235,19.5,14.32352941,18.76470588,9.470588235,24.20588235,12.70588235,7.411764706,4.529411765,3.5,12.02941176,"big_ten","pac_twelve"
2003,1,1,1113,1272,29,11.96865776,4.647421023,6.354665483,3.905282516,5.979645277,9.166629348,3.88758286,3.391164992,2.14441651,2.935681625,3.246066206,0.620689655,4.536388182,4.892439125,75.96551724,27.20689655,56.89655172,4,12.5862069,17.55172414,26.20689655,13.68965517,23.31034483,15.55172414,14,5.206896552,4.24137931,19.4137931,11,35.18139917,18,134.6796972,116,25,36,42.98680624,21.0968183,"Arizona St",10,"Memphis",7,6,84.90566541,23,126.5458995,98,13,21.70588235,43.50041525,17.95812811,29,8.724434855,4.60509463,7.299706452,5.554477181,7.552117766,10.73493904,4.75404935,4.03891172,3.155650183,3.161498678,4.339644261,0.793103448,3.831101656,4.934796526,74.51724138,26.27586207,60,7,20.06896552,14.96551724,22.89655172,14.06896552,25.96551724,16.62068966,13.79310345,7.379310345,5.068965517,18.75862069,"cusa","pac_ten"
2003,2,0,1113,1242,29,11.96865776,4.647421023,6.354665483,3.905282516,5.979645277,9.166629348,3.88758286,3.391164992,2.14441651,2.935681625,3.246066206,0.620689655,4.536388182,4.892439125,75.96551724,27.20689655,56.89655172,4,12.5862069,17.55172414,26.20689655,13.68965517,23.31034483,15.55172414,14,5.206896552,4.24137931,19.4137931,11,35.18139917,18,134.6796972,116,25,36,42.98680624,21.0968183,"Arizona St",10,"Kansas",2,7,29.8210739,23,99.16429075,58,1,5.970588235,19.99477719,14.10374634,30,12.19195137,5.379932914,6.508085157,4.710467678,5.625884349,7.912161453,5.336493317,3.826856097,4.014914723,2.50998008,4.001292895,0.766666667,4.773128808,4.7644517,81.33333333,30.23333333,62.3,4.8,14.13333333,16.06666667,24.13333333,14.3,26.9,16.73333333,14.9,10.13333333,4.9,16.7,"big_twelve","pac_ten"
2009,2,0,1113,1393,33,11.84032017,4.826732693,7.24111263,5.095117984,5.560786679,7.224222722,4.879417191,3.759331823,2.754129131,1.607864196,4.354334309,0.727272727,3.883970555,3.674492338,69.54545455,23.78787879,49.39393939,8.090909091,22.09090909,13.87878788,18.75757576,8.424242424,22.90909091,15.60606061,11.51515152,5.909090909,2.090909091,15.90909091,9,46.92571175,24,121.9849653,55,10.3,19.75555556,21.37149901,9.012950951,"Arizona St",6,"Syracuse",3,9,29.18240194,25,105.9117963,38.4,4,13.53333333,20.5475822,8.189722072,34,14.42112359,5.115162181,9.573107386,5.928946485,8.165839021,9.567845735,4.448156501,3.433088443,3.0538833,2.429211707,4.124726534,0.735294118,5.828199931,4.646985491,80.97058824,29.32352941,60.14705882,6.852941176,19.38235294,15.47058824,24.17647059,12.73529412,26.82352941,18.17647059,15.17647059,7.647058824,5.088235294,15.67647059,"big_east","pac_ten"
2014,1,0,1113,1400,32,10.93524746,4.991827999,6.489445525,4.638439497,6.438840684,8.507823724,4.582135718,2.906992404,2.579189358,2.935976784,3.95322959,0.65625,5.300258667,3.16164004,75.03125,25.28125,56.125,8.125,21.03125,16.34375,23.5625,8.4375,27.1875,14.1875,11.46875,5.15625,5.65625,19.28125,11,54.07629867,21,130.6060151,62.64285714,28.01754386,42.85245902,43.69051456,9.782206265,"Arizona St",10,"Texas",7,10,37.15042773,23,121.5292364,83.46666667,23.96666667,35.25806452,44.57775542,15.94116849,33,10.03978827,3.772909817,7.886385468,4.78119739,5.601508184,7.758182386,3.509187077,3.039512521,2.437087183,2.839454173,4.73642398,0.696969697,5.329662563,4.506518847,74.12121212,25.78787879,59.84848485,5.121212121,15.78787879,17.42424242,26.24242424,15.06060606,26.6969697,12.75757576,12.36363636,5.757575758,6,19.06060606,"big_twelve","pac_twelve"
2018,0,0,1113,1393,31,10.10237915,3.833917674,6.850633751,5.065166728,5.250703998,7.624380814,3.890987657,3.174833837,3.159896555,2.306139538,3.846517766,0.64516129,5.293940541,3.379889926,83.51612903,27.96774194,60.25806452,8.935483871,24.5483871,18.64516129,25.25806452,9.903225806,25.32258065,14.16129032,10.70967742,6.580645161,3.580645161,18.93548387,11,78.02763914,20,134.6252968,96.13333333,8.29787234,48.46875,32.73867022,21.35370372,"Arizona St",11,"Syracuse",11,13,42.76632414,20,120.8001182,51.65625,32.54347826,51.65625,44.77816999,5.580388193,33,11.51925266,4.272223536,7.250130615,4.171739336,6.277213481,8.374519434,3.601083591,3.418975569,2.646109208,2.872610997,4.326407636,0.606060606,4.832614889,4.230570561,67.54545455,22.75757576,54.42424242,5.848484848,18.18181818,16.18181818,21.84848485,12.09090909,25.33333333,10.96969697,12.57575758,7.242424242,5.575757576,16.3030303,"acc","pac_twelve"
2011,0,0,1114,1421,33,8.661238102,3.38641448,6.436019615,4.874174367,5.617039822,6.305360874,3.206291164,3.080363025,2.351659633,1.432178887,4.403640023,0.515151515,4.578854561,3.321190002,66.27272727,21.96969697,53.12121212,6.696969697,16.84848485,15.63636364,22.51515152,10.3030303,22.18181818,11.03030303,11.63636364,5.696969697,2.363636364,20.72727273,16,165.0613853,17,222.6637292,275,132,198.244898,202.9001346,26.24524609,"Ark Little Rock",16,"UNC Asheville",16,13,162.9453238,16,233.8245939,270,148.1666667,155.0408163,198.5026194,31.48574306,29,12.14901322,4.874534208,6.390032262,4.137417866,6.647159473,9.045996311,4.242640687,3.85800939,2.227791325,1.934901125,4.03799687,0.551724138,5.470025801,3.782250483,71.79310345,25.24137931,56.24137931,4.862068966,14.75862069,16.44827586,23.48275862,11.34482759,23.27586207,14,15.20689655,8.965517241,4.379310345,19.65517241,"big_south","sun_belt"
2016,2,0,1114,1235,31,9.5289034,4.445851032,6.666881717,4.171330723,4.759371062,5.536195658,4.158163366,3.756857529,2.283178317,1.711441573,4.411860847,0.870967742,3.970049159,3.634955739,70,25.03225806,54.77419355,7.35483871,19,12.58064516,17.12903226,8.709677419,24.19354839,12.90322581,10.22580645,6.290322581,3.064516129,18.25806452,4,188.9492419,27,202.4504462,232.9473684,49.67741935,55.45762712,76.85251354,48.01161007,"Ark Little Rock",12,"Iowa St",4,11,27.36697093,21,111.7629408,22.24590164,8.178571429,22.24590164,16.33894441,4.510683533,32,10.60161088,4.223112291,6.034510964,5.440199089,4.395287065,5.181290006,4.710895915,3.582551803,2.424463692,2.105819509,4.219649695,0.65625,5.596567929,2.987710041,81.84375,31.1875,62.1875,8.28125,21.78125,11.1875,15.84375,9.09375,26.96875,16.53125,11.5625,6.15625,4.21875,15.53125,"big_twelve","sun_belt"
2016,1,1,1114,1345,31,9.5289034,4.445851032,6.666881717,4.171330723,4.759371062,5.536195658,4.158163366,3.756857529,2.283178317,1.711441573,4.411860847,0.870967742,3.970049159,3.634955739,70,25.03225806,54.77419355,7.35483871,19,12.58064516,17.12903226,8.709677419,24.19354839,12.90322581,10.22580645,6.290322581,3.064516129,18.25806452,4,188.9492419,27,202.4504462,232.9473684,49.67741935,55.45762712,76.85251354,48.01161007,"Ark Little Rock",12,"Purdue",5,8,34.04996903,26,125.1205768,25.54545455,6.658536585,12.19354839,13.77753911,4.609846023,34,12.99255923,4.775158535,6.419944414,5.993534841,5.643288254,6.907138058,5.42786105,4.20635289,2.20617348,2.973441562,4.026206488,0.764705882,5.037913299,4.74191309,77.73529412,27.47058824,58.23529412,7.617647059,20.67647059,15.17647059,20.44117647,11.61764706,29.20588235,17.58823529,11.94117647,4.264705882,4.647058824,17.17647059,"big_ten","sun_belt"
2010,1,0,1115,1181,32,11.94303515,4.891463103,8.523153948,5.192950401,7.525226392,9.723392147,4.832580123,4.047599846,2.356998844,2.015064235,3.841491436,0.53125,4.470332311,3.99079081,64.40625,21.59375,52.53125,4.09375,13.46875,17.125,25.8125,12.59375,25.625,12.53125,16.9375,6.84375,3.4375,22.78125,15,131.0696903,17,313.7092151,322,214.5,228.7916667,261.7182366,28.42684795,"Ark Pine Bluff",16,"Duke",1,5,37.71825316,29,87.18279914,13,2,3.442307692,4.805401104,2.092573797,34,14.16458515,5.642103627,6.949076293,5.521631421,5.784606778,6.496948413,4.947856447,2.471224772,2.662206609,2.212627832,4.016898352,0.852941176,4.800196817,4.799082651,77.97058824,26.5,60.20588235,7.558823529,19.76470588,17.41176471,22.82352941,14.61764706,24.44117647,13.94117647,11.11764706,6.941176471,4.205882353,18.52941176,"acc","swac"
2010,0,0,1115,1457,32,11.94303515,4.891463103,8.523153948,5.192950401,7.525226392,9.723392147,4.832580123,4.047599846,2.356998844,2.015064235,3.841491436,0.53125,4.470332311,3.99079081,64.40625,21.59375,52.53125,4.09375,13.46875,17.125,25.8125,12.59375,25.625,12.53125,16.9375,6.84375,3.4375,22.78125,15,131.0696903,17,313.7092151,322,214.5,228.7916667,261.7182366,28.42684795,"Ark Pine Bluff",16,"Winthrop",16,13,151.8465106,17,257.6527096,268,175,191.25,223.8704497,23.97109666,30,11.67869659,5.142676972,8.368248694,5.267663226,6.204281058,7.993100473,4.063292363,3.836305694,2.815392829,2.661129308,3.508446295,0.566666667,6.110477153,3.802751575,62.56666667,22.63333333,58.8,4,15.1,13.3,20.8,13.56666667,24.8,10.8,12.2,8.733333333,3.766666667,18.96666667,"big_south","swac"
2007,1,0,1116,1425,34,9.432422183,3.912136607,6.994586651,4.943260956,4.715431488,5.876324897,4.130232866,4.707959657,3.333645262,2.438549582,3.984931511,0.617647059,3.77013312,3.58497558,71.38235294,25.29411765,54.5,6.147058824,17.44117647,14.64705882,20.88235294,11.23529412,24.29411765,15.17647059,15.32352941,6.911764706,6.411764706,17.38235294,13,49.0955295,21,110.613955,66.64285714,14,41.925,42.36038202,11.55748603,"Arkansas",12,"USC",5,11,49.21498912,23,129.8265137,82.27272727,22.66666667,34.73809524,42.76295128,14.25576348,34,10.87983302,5.064644497,8.312951903,3.837612894,6.748869318,8.052025575,4.026206488,5.260080722,2.106986934,2.029198625,5.066052125,0.676470588,5.52526203,3.959802476,71.41176471,25.52941176,53.47058824,5.647058824,14,14.70588235,20.79411765,9.323529412,24.67647059,12.82352941,14.70588235,5.5,3.941176471,17.82352941,"pac_ten","sec"
2008,2,0,1116,1314,33,10.6296113,4.229898989,5.91575964,4.143267632,5.009271707,6.404455126,4.514496851,4.861139971,3.409545424,2.25672396,3.349298886,0.666666667,5.493970524,4.496210526,73.63636364,26.72727273,57.39393939,5.878787879,17.33333333,14.3030303,21.27272727,12.81818182,23.93939394,14.54545455,15.45454545,7,5.303030303,18.96969697,11,76.90946232,22,116.0529251,66.66666667,11,39.04761905,39.34595641,10.70569561,"Arkansas",9,"North Carolina",1,2,38.82200987,32,96.1856989,14,1,1.977777778,3.244841473,2.091097262,34,11.38188197,4.874997143,8.073470562,4.234650377,6.523780713,7.879665384,5.100854495,4.219152494,3.84329868,2.914099966,3.849323389,0.941176471,5.658193308,4.041672409,88.70588235,31.85294118,66.02941176,5.529411765,14.64705882,19.47058824,25.82352941,15.70588235,28.5,16.73529412,14.67647059,8.323529412,4.588235294,16.97058824,"acc","sec"
2008,1,1,1116,1231,33,10.6296113,4.229898989,5.91575964,4.143267632,5.009271707,6.404455126,4.514496851,4.861139971,3.409545424,2.25672396,3.349298886,0.666666667,5.493970524,4.496210526,73.63636364,26.72727273,57.39393939,5.878787879,17.33333333,14.3030303,21.27272727,12.81818182,23.93939394,14.54545455,15.45454545,7,5.303030303,18.96969697,11,76.90946232,22,116.0529251,66.66666667,11,39.04761905,39.34595641,10.70569561,"Arkansas",9,"Indiana",8,7,39.85339837,25,135.4675099,31.83333333,7,24.47727273,17.51974035,6.245728921,32,13.15601175,5.083873142,7.532456653,5.602328865,6.872616889,9.079398872,3.930341034,4.452142471,2.633339288,2.361485317,4.085650538,0.78125,5.314978075,4.640286421,75.125,25.34375,54.6875,6.59375,19.03125,17.84375,23.375,11.625,26.40625,13.1875,13.71875,7.03125,3.8125,17.21875,"big_ten","sec"
