expid,group_size,year,leader_country,mean_age,sd_age,tot_injury,tot_sherpas,tot_oxy,mean_oxy,tot_death,tot_tibetans,mean_highpt,tot_success,tot_disputed,tot_claimed,peakid,num_doctors,num_fem,success_rate,injury_rate,female_perc,percent_same_cit,decade,region,himal,heightm,mean_exp,max_exp,min_exp,sd_exp,mean_idv,sd_idv,mean_pdi,sd_pdi
AMAD04326,5,2004,USA,44.8,6.180614856,0,0,1,0.2,0,0,0.2,1,0,0,AMAD,0,1,0.2,0,0.2,1,2000,2,12,6814,3.2,11,1,4.38178046,NA,NA,NA,NA
AMAD04327,6,2004,France,52.33333333,12.27463509,0,0,0,0,0,0,0.666666667,4,0,0,AMAD,0,0,0.666666667,0,0,1,2000,2,12,6814,1.5,2,1,0.547722558,65.14285714,15.49654339,67.57142857,1.133893419
AMAD04328,30,2004,UK,42.26666667,11.11362424,0,0,0,0,0,0,0.633333333,19,0,0,AMAD,0,6,0.633333333,0,0.2,0.482758621,2000,2,12,6814,3.3,39,1,6.958745428,NA,NA,NA,NA
AMAD04329,7,2004,Italy,44.85714286,7.967194643,0,0,0,0,0,0,1,7,0,0,AMAD,0,0,1,0,0,0.833333333,2000,2,12,6814,1.142857143,2,1,0.377964473,74.71428571,3.401680257,47.85714286,5.669467095
AMAD04330,7,2004,S Korea,52.28571429,5.250850271,1,0,0,0,0,0,0.571428571,4,0,0,AMAD,0,0,0.571428571,0.142857143,0,0.833333333,2000,2,12,6814,1.714285714,3,1,0.951189731,NA,NA,NA,NA
AMAD04331,14,2004,UK,35.71428571,11.10390487,0,0,0,0,0,0,0.285714286,4,0,0,AMAD,0,7,0.285714286,0,0.5,0.846153846,2000,2,12,6814,1.142857143,2,1,0.36313652,NA,NA,NA,NA
AMAD04332,10,2004,USA,39.2,7.64198927,1,0,1,0.1,0,0,0.6,6,0,0,AMAD,0,3,0.6,0.1,0.3,0.222222222,2000,2,12,6814,2.5,7,1,2.068278941,NA,NA,NA,NA
AMAD04333,9,2004,USA,40.77777778,7.661229956,0,0,0,0,0,0,0.444444444,4,0,0,AMAD,0,2,0.444444444,0,0.222222222,0.875,2000,2,12,6814,1,1,1,0,NA,NA,NA,NA
AMAD04334,3,2004,USA,44.33333333,14.6401275,0,0,0,0,0,0,0.666666667,2,0,0,AMAD,0,1,0.666666667,0,0.333333333,1,2000,2,12,6814,2.666666667,6,1,2.886751346,NA,NA,NA,NA
AMAD04335,4,2004,USA,31.5,1.732050808,0,0,0,0,0,0,0.5,2,0,0,AMAD,0,0,0.5,0,0,0.666666667,2000,2,12,6814,1,1,1,0,NA,NA,NA,NA
AMAD04336,5,2004,Australia,41.2,9.471008394,0,0,0,0,0,0,0.2,1,0,0,AMAD,0,1,0.2,0,0.2,0,2000,2,12,6814,1.2,2,1,0.447213595,NA,NA,NA,NA
AMAD04338,27,2004,USA,39.03703704,11.05399852,0,0,0,0,0,0,0.888888889,24,0,0,AMAD,0,3,0.888888889,0,0.111111111,0.115384615,2000,2,12,6814,1.777777778,16,1,2.913276418,NA,NA,NA,NA
AMAD04339,3,2004,USA,42.33333333,15.53490693,0,0,0,0,0,0,0.333333333,1,0,0,AMAD,0,0,0.333333333,0,0,1,2000,2,12,6814,2.333333333,5,1,2.309401077,NA,NA,NA,NA
AMAD04401,3,2004,USA,50.33333333,5.507570547,0,0,0,0,0,0,0.666666667,2,0,0,AMAD,0,2,0.666666667,0,0.666666667,1,2000,2,12,6814,5,12,1,6.08276253,NA,NA,NA,NA
AMAD04402,10,2004,UK,32.5,4.352521619,1,0,0,0,0,0,0.6,6,0,0,AMAD,0,2,0.6,0.1,0.2,0.888888889,2000,2,12,6814,1.3,3,1,0.674948558,NA,NA,NA,NA
AMAD04403,3,2004,S Korea,57.33333333,8.020806277,0,0,0,0,0,0,0.333333333,1,0,0,AMAD,0,0,0.333333333,0,0,1,2000,2,12,6814,1,1,1,0,NA,NA,NA,NA
AMAD04404,14,2004,S Korea,27.5,8.609029249,0,0,0,0,0,0,0.642857143,9,0,0,AMAD,0,2,0.642857143,0,0.142857143,1,2000,2,12,6814,1.357142857,5,1,1.081817762,NA,NA,NA,NA
AMAD05102,6,2005,Ukraine,41.83333333,12.13946731,0,0,0,0,0,0,1,6,0,0,AMAD,0,0,1,0,0,1,2000,2,12,6814,1.5,2,1,0.547722558,25,0,92,0
AMAD05103,3,2005,Germany,42,7.810249676,0,0,0,0,0,0,0.666666667,0,0,0,AMAD,0,2,0,0,0.666666667,0,2000,2,12,6814,4,9,1,4.358898944,67.66666667,0.577350269,34.33333333,0.577350269
AMAD05303,14,2005,Russia,42.57142857,11.18869131,0,0,0,0,0,0,0.785714286,11,0,0,AMAD,0,1,0.785714286,0,0.071428571,1,2000,2,12,6814,1.214285714,3,1,0.578934224,39,0,93,0
AMAD05304,14,2005,Slovenia,51.35714286,12.32637661,0,0,0,0,0,0,0.5,7,0,0,AMAD,1,1,0.5,0,0.071428571,0.769230769,2000,2,12,6814,5.785714286,20,1,5.5633218,28.4,2.501428163,71,1.8516402
AMAD05305,3,2005,Switzerland,53.66666667,2.081665999,0,0,0,0,0,0,1,3,0,0,AMAD,0,1,1,0,0.333333333,1,2000,2,12,6814,1.333333333,2,1,0.577350269,52.8,20.81345719,46.4,16.97939928
AMAD05306,3,2005,France,38,7.211102551,0,0,0,0,0,0,0.666666667,0,0,0,AMAD,0,1,0,0,0.333333333,0.5,2000,2,12,6814,1.666666667,3,1,1.154700538,NA,NA,NA,NA
AMAD05308,5,2005,Germany,45.6,3.577708764,0,0,0,0,0,0,1,5,0,0,AMAD,0,0,1,0,0,1,2000,2,12,6814,1.2,2,1,0.447213595,67,0,35,0
AMAD05311,5,2005,Germany,42.4,10.59716943,1,0,0,0,0,0,1,5,0,0,AMAD,0,0,1,0.2,0,1,2000,2,12,6814,1.2,2,1,0.447213595,60.83333333,15.10518675,40,12.24744871
AMAD05312,4,2005,France,50,5.715476066,0,0,0,0,0,0,0.25,1,0,0,AMAD,0,2,0.25,0,0.5,1,2000,2,12,6814,3.75,11,1,4.856267428,57.33333333,21.17230896,67,1.549193338
AMAD05313,6,2005,Austria,34.5,8.780660567,0,0,0,0,0,0,1,6,0,0,AMAD,0,0,1,0,0,1,2000,2,12,6814,1.166666667,2,1,0.40824829,55,0,11,0
AMAD05316,5,2005,Canada,47.2,1.923538406,0,0,0,0,0,0,0.4,0,0,0,AMAD,0,0,0,0,0,0,2000,2,12,6814,3.4,13,1,5.366563146,NA,NA,NA,NA
AMAD05318,11,2005,Denmark,40.27272727,7.376868022,0,0,0,0,0,0,0.636363636,7,0,0,AMAD,0,2,0.636363636,0,0.181818182,0,2000,2,12,6814,1.272727273,4,1,0.904534034,NA,NA,NA,NA
AMAD05320,6,2005,UK,39.33333333,8.547904227,0,0,0,0,0,0,0.666666667,4,0,0,AMAD,0,2,0.666666667,0,0.333333333,1,2000,2,12,6814,2.666666667,11,1,4.082482905,NA,NA,NA,NA
AMAD05321,8,2005,USA,47.875,7.95410945,0,0,0,0,0,0,0.375,3,0,0,AMAD,0,1,0.375,0,0.125,1,2000,2,12,6814,1.5,5,1,1.414213562,NA,NA,NA,NA
AMAD05322,6,2005,USA,36.33333333,3.444802849,0,0,0,0,0,0,0.666666667,4,0,0,AMAD,0,1,0.666666667,0,0.166666667,1,2000,2,12,6814,1.333333333,3,1,0.816496581,NA,NA,NA,NA
AMAD05325,18,2005,USA,39.22222222,8.667420782,0,0,0,0,0,0,0.611111111,11,0,0,AMAD,0,4,0.611111111,0,0.222222222,0.529411765,2000,2,12,6814,1.222222222,3,1,0.548318881,NA,NA,NA,NA
AMAD05326,17,2005,UK,37.47058824,11.12495869,0,0,0,0,0,0,0.764705882,13,0,0,AMAD,0,4,0.764705882,0,0.235294118,0.8125,2000,2,12,6814,1.235294118,4,1,0.752446989,NA,NA,NA,NA
AMAD05327,4,2005,USA,36.5,5.507570547,0,0,0,0,0,0,1,4,0,0,AMAD,0,1,1,0,0.25,0,2000,2,12,6814,3.25,8,1,3.201562119,NA,NA,NA,NA
AMAD05329,10,2005,UK,46,10.67707825,0,0,0,0,0,0,0.4,4,0,0,AMAD,0,1,0.4,0,0.1,0.555555556,2000,2,12,6814,5.9,45,1,13.77154877,NA,NA,NA,NA
AMAD05330,4,2005,New Zealand,47.75,13.86542462,0,0,0,0,0,0,0.75,3,0,0,AMAD,0,0,0.75,0,0,0,2000,2,12,6814,1,1,1,0,NA,NA,NA,NA
AMAD05331,19,2005,Australia,38.57894737,13.44253527,1,0,0,0,0,0,0.789473684,15,0,0,AMAD,0,0,0.789473684,0.052631579,0,0.055555556,2000,2,12,6814,2.578947368,19,1,4.154191852,NA,NA,NA,NA
AMAD05334,7,2005,Switzerland,33.42857143,10.98267033,0,0,0,0,0,0,1,7,0,0,AMAD,0,0,1,0,0,1,2000,2,12,6814,1.428571429,3,1,0.786795792,59.55555556,16.75642497,40.88888889,13.66971511
AMAD05336,5,2005,Italy,42,14.62873884,0,0,0,0,0,0,0.6,3,0,0,AMAD,0,0,0.6,0,0,1,2000,2,12,6814,1,1,1,0,76,0,50,0
AMAD05337,6,2005,Italy,39.16666667,4.308905507,0,0,0,0,0,0,1,6,0,0,AMAD,0,0,1,0,0,1,2000,2,12,6814,1.666666667,5,1,1.632993162,69.42857143,17.38636576,52.14285714,5.669467095
AMAD05338,12,2005,Poland,42.5,12.01135826,0,0,0,0,0,0,0.666666667,8,0,0,AMAD,0,1,0.666666667,0,0.083333333,0.727272727,2000,2,12,6814,3,25,1,6.92820323,NA,NA,NA,NA
AMAD05342,3,2005,USA,34.66666667,2.309401077,0,0,0,0,0,0,0.666666667,0,0,0,AMAD,0,0,0,0,0,0.5,2000,2,12,6814,3,7,1,3.464101615,NA,NA,NA,NA
AMAD05343,5,2005,S Korea,37.8,6.760177512,0,0,0,0,0,0,0.4,0,0,0,AMAD,0,0,0,0,0,1,2000,2,12,6814,1,1,1,0,NA,NA,NA,NA
AMAD05345,7,2005,UK,47.85714286,7.733661734,0,0,0,0,0,0,0.571428571,4,0,0,AMAD,0,0,0.571428571,0,0,0.833333333,2000,2,12,6814,1,1,1,0,NA,NA,NA,NA
AMAD06101,4,2006,Australia,31.5,1.732050808,0,0,0,0,0,0,1,0,0,0,AMAD,0,0,0,0,0,0,2000,2,12,6814,2,4,1,1.414213562,NA,NA,NA,NA
AMAD06103,4,2006,Germany,48.75,14.66003638,0,0,0,0,0,0,0.5,2,0,0,AMAD,0,1,0.5,0,0.25,1,2000,2,12,6814,2.5,5,1,1.914854216,59.6,16.54690303,41,13.41640786
AMAD06108,5,2006,Russia,41.8,5.069516742,0,0,0,0,0,0,0.8,0,0,0,AMAD,0,0,0,0,0,1,2000,2,12,6814,2.4,5,1,1.673320053,39,0,93,0
AMAD06110,5,2006,Switzerland,40.6,13.7949266,0,0,0,0,0,0,0.2,0,0,0,AMAD,0,1,0,0,0.2,0.75,2000,2,12,6814,2.4,5,1,1.673320053,59,20.1246118,39.8,12.96919427
AMAD06111,3,2006,Switzerland,51,3.605551275,0,0,0,0,0,0,0.666666667,2,0,0,AMAD,0,0,0.666666667,0,0,1,2000,2,12,6814,1.666666667,3,1,1.154700538,58.5,19,41.75,15.5
AMAD06112,3,2006,USA,33,3,0,0,0,0,0,0,0.666666667,2,0,0,AMAD,0,0,0.666666667,0,0,1,2000,2,12,6814,1,1,1,0,NA,NA,NA,NA
AMAD06304,4,2006,Poland,51.25,6.184658438,0,0,0,0,0,0,0.75,3,0,0,AMAD,0,1,0.75,0,0.25,1,2000,2,12,6814,2,5,1,2,54,13.41640786,67.4,1.341640786
AMAD06305,15,2006,Poland,41.6,10.04134311,0,0,0,0,0,0,0.6,9,0,0,AMAD,0,3,0.6,0,0.2,0.928571429,2000,2,12,6814,3.6,19,1,5.261721609,61.33333333,5.163977795,66.06666667,7.487767803
AMAD06306,8,2006,Ukraine,40.5,7.091242083,0,0,0,0,0,0,0.375,3,0,0,AMAD,0,0,0.375,0,0,0.857142857,2000,2,12,6814,2.125,8,1,2.474873734,26.75,4.949747468,92.125,0.353553391
AMAD06307,3,2006,Spain,33.33333333,11.37248141,0,0,0,0,0,0,1,0,0,0,AMAD,0,0,0,0,0,1,2000,2,12,6814,2.333333333,5,1,2.309401077,51,0,57,0
AMAD06308,3,2006,Spain,31.66666667,6.658328118,0,0,0,0,0,0,1,3,0,0,AMAD,0,0,1,0,0,1,2000,2,12,6814,1.333333333,2,1,0.577350269,51,0,57,0
AMAD06310,4,2006,France,42,6.976149845,0,0,0,0,0,0,1,4,0,0,AMAD,0,1,1,0,0.25,1,2000,2,12,6814,1.75,2,1,0.5,57.33333333,21.17230896,67,1.549193338
AMAD06311,5,2006,Japan,53.8,6.57267069,0,0,0,0,0,0,0.8,4,0,0,AMAD,0,2,0.8,0,0.4,1,2000,2,12,6814,1.6,2,1,0.547722558,42,7.406560798,56.75,5.092010549
AMAD06313,7,2006,New Zealand,42.14285714,6.414269806,0,0,0,0,0,0,0.714285714,5,0,0,AMAD,0,1,0.714285714,0,0.142857143,0.333333333,2000,2,12,6814,1.142857143,2,1,0.377964473,NA,NA,NA,NA
AMAD06314,3,2006,Japan,59,8.185352772,0,0,0,0,0,0,1,0,0,0,AMAD,0,2,0,0,0.666666667,1,2000,2,12,6814,1,1,1,0,39.6,8.76356092,58.4,6.024948133
AMAD06316,3,2006,Spain,42,6.92820323,0,0,0,0,0,0,0.333333333,1,0,0,AMAD,0,0,0.333333333,0,0,1,2000,2,12,6814,1.666666667,3,1,1.154700538,51,0,57,0
AMAD06321,4,2006,Japan,45,6.164414003,0,0,0,0,0,0,1,4,0,0,AMAD,0,2,1,0,0.5,1,2000,2,12,6814,2,3,1,1.154700538,40.66666667,8.262364472,57.66666667,5.680375574
AMAD06322,4,2006,Sweden,35.5,6.027713773,0,0,0,0,2,0,0.5,0,0,0,AMAD,0,0,0,0,0,1,2000,2,12,6814,1,1,1,0,57.33333333,21.17230896,42.33333333,17.5575245
AMAD06324,7,2006,Spain,32.42857143,8.323804075,0,0,0,0,0,0,0.714285714,0,0,0,AMAD,0,1,0,0,0.142857143,1,2000,2,12,6814,1,1,1,0,51,0,57,0
AMAD06325,5,2006,Spain,39.8,9.679876032,0,0,0,0,0,0,0.6,0,0,0,AMAD,0,1,0,0,0.2,1,2000,2,12,6814,1.2,2,1,0.447213595,47.5,8.5732141,58.33333333,3.265986324
AMAD06326,3,2006,Spain,45.66666667,9.073771726,0,0,0,0,0,0,1,0,0,0,AMAD,0,0,0,0,0,1,2000,2,12,6814,1.333333333,2,1,0.577350269,51,0,57,0
AMAD06327,4,2006,Italy,33.25,8.808140174,0,0,0,0,0,0,0.25,1,0,0,AMAD,0,2,0.25,0,0.5,1,2000,2,12,6814,2.5,7,1,3,76,0,50,0
AMAD06328,3,2006,Canada,37.66666667,5.507570547,0,0,0,0,0,0,0.666666667,0,0,0,AMAD,0,1,0,0,0.333333333,1,2000,2,12,6814,2.333333333,5,1,2.309401077,80,0,39,0
AMAD06329,5,2006,Austria,34.8,14.9231364,0,0,0,0,0,0,0.4,2,0,0,AMAD,0,4,0.4,0,0.8,1,2000,2,12,6814,6,15,1,6.92820323,50.83333333,10.20620726,20,22.04540769
AMAD06330,9,2006,France,39.11111111,10.69397546,0,0,0,0,0,0,0.888888889,8,0,0,AMAD,0,3,0.888888889,0,0.333333333,0.5,2000,2,12,6814,1.333333333,4,1,1,74.44444444,4.362084109,58,14.28285686
AMAD06331,5,2006,Italy,43,6.123724357,0,0,0,0,0,0,1,5,0,0,AMAD,0,1,1,0,0.2,0.75,2000,2,12,6814,1.8,3,1,1.095445115,66.83333333,18.40018116,50,9.486832981
AMAD06332,9,2006,Germany,42.66666667,3.905124838,0,0,0,0,0,0,0.555555556,5,0,0,AMAD,0,1,0.555555556,0,0.111111111,0.875,2000,2,12,6814,1.555555556,3,1,0.726483157,59.18181818,14.86484566,38.27272727,15.02724798
AMAD06334,11,2006,Netherlands,33.27272727,4.734784242,0,0,0,0,0,0,0.181818182,0,0,0,AMAD,0,2,0,0,0.181818182,1,2000,2,12,6814,1.454545455,4,1,1.035725481,80,0,38,0
AMAD06335,3,2006,UK,37.66666667,5.507570547,0,0,0,0,1,0,0.666666667,0,0,0,AMAD,0,0,0,0,0,1,2000,2,12,6814,1,1,1,0,NA,NA,NA,NA
AMAD06337,3,2006,Russia,45,2.645751311,0,0,0,0,0,0,0.666666667,2,0,0,AMAD,0,0,0.666666667,0,0,0.5,2000,2,12,6814,1.333333333,2,1,0.577350269,34.33333333,8.082903769,92.66666667,0.577350269
AMAD06338,9,2006,UK,35.88888889,6.411794687,0,0,0,0,0,0,0.666666667,6,0,0,AMAD,0,0,0.666666667,0,0,1,2000,2,12,6814,1.555555556,6,1,1.666666667,NA,NA,NA,NA
AMAD06339,12,2006,New Zealand,40.75,9.72461731,0,0,0,0,0,0,0.75,0,0,0,AMAD,0,1,0,0,0.083333333,0.090909091,2000,2,12,6814,1.25,3,1,0.621581561,NA,NA,NA,NA
AMAD06340,5,2006,USA,30.4,4.037325848,0,0,0,0,0,0,0.4,0,0,0,AMAD,0,1,0,0,0.2,1,2000,2,12,6814,1,1,1,0,NA,NA,NA,NA
AMAD06341,3,2006,Italy,41.33333333,12.66227994,0,0,0,0,0,0,1,3,0,0,AMAD,0,0,1,0,0,1,2000,2,12,6814,2,4,1,1.732050808,76,0,50,0
AMAD06346,10,2006,USA,36.6,7.426678636,0,0,0,0,0,0,0.8,8,0,0,AMAD,0,0,0.8,0,0,0.333333333,2000,2,12,6814,1.2,2,1,0.421637021,NA,NA,NA,NA
AMAD06347,15,2006,0,40.6,14.78802604,0,0,0,0,0,0,0.4,6,0,0,AMAD,0,2,0.4,0,0.133333333,0,2000,2,12,6814,1.4,6,1,1.298350602,NA,NA,NA,NA
AMAD06348,16,2006,Canada,42.9375,7.767185247,0,0,0,0,0,0,0,0,0,0,AMAD,1,2,0,0,0.125,0.466666667,2000,2,12,6814,1.8125,14,1,3.25,NA,NA,NA,NA
AMAD06349,3,2006,UK,34.66666667,4.618802154,0,0,0,0,0,0,1,0,0,0,AMAD,0,0,0,0,0,1,2000,2,12,6814,2,3,1,1,NA,NA,NA,NA
AMAD06351,3,2006,USA,33.66666667,6.027713773,0,0,0,0,0,0,1,3,0,0,AMAD,0,0,1,0,0,1,2000,2,12,6814,1.333333333,2,1,0.577350269,NA,NA,NA,NA
AMAD06352,4,2006,USA,40.75,19.08533468,0,0,0,0,0,0,0.5,2,0,0,AMAD,0,0,0.5,0,0,1,2000,2,12,6814,1.5,3,1,1,NA,NA,NA,NA
AMAD06353,5,2006,S Korea,35,5.14781507,0,0,0,0,0,0,0.8,4,0,0,AMAD,0,1,0.8,0,0.2,1,2000,2,12,6814,1,1,1,0,NA,NA,NA,NA
AMAD06354,8,2006,UK,42,10.09950494,0,0,0,0,0,0,0.375,3,0,0,AMAD,0,0,0.375,0,0,0.428571429,2000,2,12,6814,1.5,3,1,0.755928946,NA,NA,NA,NA
AMAD06355,5,2006,Nepal/Australia,28,1.414213562,0,0,0,0,0,0,0.8,0,0,0,AMAD,0,1,0,0,0.2,0,2000,2,12,6814,1,1,1,0,NA,NA,NA,NA
AMAD06358,10,2006,UK,39.9,11.32793989,0,0,0,0,0,0,0.3,3,0,0,AMAD,0,0,0.3,0,0,0.444444444,2000,2,12,6814,6.1,48,1,14.75315409,NA,NA,NA,NA
AMAD06401,12,2006,S Korea,29.66666667,10.06644591,0,0,0,0,0,0,0.416666667,0,0,0,AMAD,0,0,0,0,0,1,2000,2,12,6814,1.583333333,5,1,1.240112409,NA,NA,NA,NA
AMAD06402,11,2006,S Korea,32.18181818,14.2675729,0,0,0,0,0,0,0.636363636,0,0,0,AMAD,0,6,0,0,0.545454545,0.9,2000,2,12,6814,1.545454545,4,1,1.035725481,NA,NA,NA,NA
AMAD06403,7,2006,Spain,37,19.10497317,0,0,0,0,1,0,0.142857143,1,0,0,AMAD,0,0,0.142857143,0,0,0.833333333,2000,2,12,6814,1.428571429,3,1,0.786795792,45.57142857,14.36264997,58.42857143,3.77964473
AMAD07101,6,2007,Australia,32.5,10.82127534,0,0,0,0,0,0,0,0,0,0,AMAD,0,0,0,0,0,0,2000,2,12,6814,1.833333333,6,1,2.041241452,NA,NA,NA,NA
AMAD07105,6,2007,S Korea,45.83333333,5.492419018,0,0,0,0,0,0,0.333333333,0,0,0,AMAD,0,0,0,0,0,1,2000,2,12,6814,1,1,1,0,NA,NA,NA,NA
AMAD07108,3,2007,Spain,55,18.35755975,0,0,0,0,0,0,1,0,0,0,AMAD,0,0,0,0,0,1,2000,2,12,6814,5.666666667,15,1,8.082903769,45.75,10.5,59,4
AMAD07111,5,2007,Italy,45.2,5.167204273,0,0,0,0,0,0,0.6,0,0,0,AMAD,0,0,0,0,0,1,2000,2,12,6814,2,5,1,1.732050808,62.85714286,22.44570168,54.28571429,7.319250547
AMAD07113,4,2007,Austria,27.25,2.62995564,0,0,0,0,0,0,0.5,0,0,0,AMAD,0,0,0,0,0,1,2000,2,12,6814,1,1,1,0,55,0,11,0
AMAD07114,3,2007,Spain,34.66666667,4.509249753,0,0,0,0,0,0,1,0,0,0,AMAD,0,0,0,0,0,0.5,2000,2,12,6814,1,1,1,0,49.33333333,2.886751346,54.33333333,4.618802154
AMAD07115,4,2007,Switzerland,34.25,10.84358489,0,0,0,0,0,0,0.75,0,0,0,AMAD,0,1,0,0,0.25,0.666666667,2000,2,12,6814,1.25,2,1,0.5,71,6,35.25,2.5
AMAD07303,12,2007,USA,38.16666667,10.29415839,0,0,0,0,0,0,0.75,9,0,0,AMAD,0,1,0.75,0,0.083333333,0.454545455,2000,2,12,6814,1.166666667,3,1,0.577350269,NA,NA,NA,NA
AMAD07304,12,2007,Switzerland,43.75,11.78693421,0,0,0,0,0,0,0.5,6,0,0,AMAD,0,1,0.5,0,0.083333333,0.090909091,2000,2,12,6814,1.75,6,1,1.602554779,59.28571429,13.41313117,34,16.4457149
AMAD07305,5,2007,S Korea,28.6,3.209361307,0,0,1,0.2,0,0,0.6,3,0,0,AMAD,0,0,0.6,0,0,1,2000,2,12,6814,1,1,1,0,NA,NA,NA,NA
AMAD07306,3,2007,Canada,39.66666667,6.506407099,0,0,0,0,0,0,0.666666667,2,0,0,AMAD,0,0,0.666666667,0,0,1,2000,2,12,6814,2.333333333,3,1,1.154700538,67.5,25,45.5,13
AMAD07307,10,2007,Canada,47.3,14.13466975,0,0,0,0,0,0,0.5,0,0,0,AMAD,0,0,0,0,0,0.333333333,2000,2,12,6814,2.6,15,1,4.402019738,NA,NA,NA,NA
AMAD07308,6,2007,USA,42.16666667,14.59337749,0,0,0,0,0,0,0.833333333,5,0,0,AMAD,0,0,0.833333333,0,0,0.6,2000,2,12,6814,2.166666667,4,1,1.169045194,NA,NA,NA,NA
AMAD07309,9,2007,Denmark,40.88888889,8.447550598,0,0,0,0,0,0,0.888888889,8,0,0,AMAD,0,1,0.888888889,0,0.111111111,0,2000,2,12,6814,1.666666667,5,1,1.322875656,66.92307692,28.38562294,44.53846154,15.57035316
AMAD07310,10,2007,USA,46.7,7.986794657,0,0,0,0,0,0,0.8,8,0,0,AMAD,0,0,0.8,0,0,0.222222222,2000,2,12,6814,2.6,12,1,3.405877273,NA,NA,NA,NA
AMAD07311,9,2007,S Korea,37.22222222,6.685390373,0,0,0,0,0,0,0.333333333,0,0,0,AMAD,0,0,0,0,0,1,2000,2,12,6814,1.333333333,3,1,0.707106781,NA,NA,NA,NA
AMAD07312,3,2007,Canada,45.66666667,8.082903769,0,0,0,0,0,0,1,0,0,0,AMAD,0,0,0,0,0,0,2000,2,12,6814,2.666666667,3,2,0.577350269,NA,NA,NA,NA
AMAD07313,6,2007,S Korea,44.83333333,3.125166662,0,0,0,0,0,0,0.5,3,0,0,AMAD,0,2,0.5,0,0.333333333,1,2000,2,12,6814,1.333333333,2,1,0.516397779,NA,NA,NA,NA
AMAD07314,28,2007,0,38.25,13.77228833,0,0,0,0,0,0,0.678571429,19,0,0,AMAD,0,3,0.678571429,0,0.107142857,0,2000,2,12,6814,1.428571429,7,1,1.230133128,NA,NA,NA,NA
AMAD07315,5,2007,Japan,55.2,9.203260292,0,0,0,0,0,0,0.6,3,0,0,AMAD,0,2,0.6,0,0.4,1,2000,2,12,6814,1.4,3,1,0.894427191,40,8.280786712,58.125,5.693040865
AMAD07316,5,2007,UK,47.6,14.57051818,0,0,0,0,0,0,0.4,2,0,0,AMAD,0,0,0.4,0,0,1,2000,2,12,6814,3.2,12,1,4.91934955,NA,NA,NA,NA
AMAD07318,4,2007,UK,44.75,2.217355783,0,0,0,0,0,0,0.5,2,0,0,AMAD,0,0,0.5,0,0,0.333333333,2000,2,12,6814,2.25,6,1,2.5,NA,NA,NA,NA
AMAD07321,6,2007,UK,43.5,8.47938677,0,0,0,0,0,0,0.833333333,5,0,0,AMAD,0,2,0.833333333,0,0.333333333,1,2000,2,12,6814,2.666666667,11,1,4.082482905,NA,NA,NA,NA
AMAD07323,3,2007,UK,47.33333333,12.7410099,0,0,0,0,0,0,1,3,0,0,AMAD,0,0,1,0,0,0.5,2000,2,12,6814,17.33333333,50,1,28.29016319,NA,NA,NA,NA
AMAD07324,12,2007,UK,47.58333333,7.85618845,1,0,0,0,0,0,0.583333333,7,0,0,AMAD,0,3,0.583333333,0.083333333,0.25,0.818181818,2000,2,12,6814,1.75,7,1,1.764549904,NA,NA,NA,NA
AMAD07325,20,2007,Norway,41.4,10.24129926,1,0,0,0,0,0,0.4,8,0,0,AMAD,0,4,0.4,0.05,0.2,1,2000,2,12,6814,1.05,2,1,0.223606798,58.88888889,17.4164673,39.81481481,15.18358688
AMAD07326,4,2007,S Korea,34.75,1.258305739,0,0,0,0,0,0,0.25,0,0,0,AMAD,0,0,0,0,0,1,2000,2,12,6814,1.25,2,1,0.5,NA,NA,NA,NA
AMAD07329,5,2007,Spain,34.8,6.723094526,1,0,1,0.2,0,0,0.8,4,0,0,AMAD,0,0,0.8,0.2,0,1,2000,2,12,6814,1,1,1,0,51,0,57,0
AMAD07330,5,2007,Italy,42,7.681145748,0,0,0,0,0,0,1,5,0,0,AMAD,0,1,1,0,0.2,1,2000,2,12,6814,1.6,2,1,0.547722558,76,0,50,0
AMAD07331,6,2007,Serbia,29.66666667,5.278888772,0,0,0,0,0,0,0.666666667,4,0,0,AMAD,0,1,0.666666667,0,0.166666667,0.2,2000,2,12,6814,2.166666667,7,1,2.401388487,NA,NA,NA,NA
AMAD07332,8,2007,UK/Australia,39.375,12.52354925,0,0,0,0,0,0,0.5,4,0,0,AMAD,0,2,0.5,0,0.25,0,2000,2,12,6814,1.75,7,1,2.121320344,NA,NA,NA,NA
AMAD07333,4,2007,Czech Republic,51,7.874007874,0,0,0,0,0,0,0.75,0,0,0,AMAD,0,0,0,0,0,1,2000,2,12,6814,1,1,1,0,58,0,57,0
AMAD07334,4,2007,Switzerland,43.25,15.47847968,0,0,0,0,0,0,0.25,0,0,0,AMAD,0,1,0,0,0.25,1,2000,2,12,6814,3.75,7,1,2.5,60.4,16.99411663,40.2,13.86362146
AMAD07335,5,2007,Russia,48,2.915475947,0,0,0,0,0,0,0.8,4,0,0,AMAD,0,1,0.8,0,0.2,0.75,2000,2,12,6814,1.4,2,1,0.547722558,NA,NA,NA,NA
AMAD07337,6,2007,Switzerland,44.33333333,8.238122764,0,0,0,0,0,0,0.5,3,0,0,AMAD,0,0,0.5,0,0,0.8,2000,2,12,6814,1.833333333,3,1,0.752772653,63.71428571,15.16261066,40.71428571,12.25716506
